task_id,surface,adsorbate,seed,calculator,population_size,generations,n_carbon
4422,Cu100,butyric_acid,1,5m,60,200,4
4423,Cu100,butyric_acid,2,5m,60,200,4
4424,Cu100,butyric_acid,3,5m,60,200,4
4425,Cu100,butyric_acid,4,5m,60,200,4
4426,Cu100,butyric_acid,5,5m,60,200,4
4427,Cu100,butyric_acid,6,5m,60,200,4
4428,Cu100,caproic_acid,1,sevennet_omni,60,200,6
4429,Cu100,caproic_acid,2,sevennet_omni,60,200,6
4430,Cu100,caproic_acid,3,sevennet_omni,60,200,6
4431,Cu100,caproic_acid,4,sevennet_omni,60,200,6
4432,Cu100,caproic_acid,5,sevennet_omni,60,200,6
4433,Cu100,caproic_acid,6,sevennet_omni,60,200,6
4434,Cu100,caproic_acid,1,5m,60,200,6
4435,Cu100,caproic_acid,2,5m,60,200,6
4436,Cu100,caproic_acid,3,5m,60,200,6
4437,Cu100,caproic_acid,4,5m,60,200,6
4438,Cu100,caproic_acid,5,5m,60,200,6
4439,Cu100,caproic_acid,6,5m,60,200,6
4440,Cu100,citric_acid,1,sevennet_omni,60,200,6
4441,Cu100,citric_acid,2,sevennet_omni,60,200,6
4442,Cu100,citric_acid,3,sevennet_omni,60,200,6
4443,Cu100,citric_acid,4,sevennet_omni,60,200,6
4444,Cu100,citric_acid,5,sevennet_omni,60,200,6
4445,Cu100,citric_acid,6,sevennet_omni,60,200,6
4446,Cu100,citric_acid,1,5m,60,200,6
4447,Cu100,citric_acid,2,5m,60,200,6
4448,Cu100,citric_acid,3,5m,60,200,6
4449,Cu100,citric_acid,4,5m,60,200,6
4450,Cu100,citric_acid,5,5m,60,200,6
4451,Cu100,citric_acid,6,5m,60,200,6
4452,Cu100,cyclobutanone,1,sevennet_omni,60,200,4
4453,Cu100,cyclobutanone,2,sevennet_omni,60,200,4
4454,Cu100,cyclobutanone,3,sevennet_omni,60,200,4
4455,Cu100,cyclobutanone,4,sevennet_omni,60,200,4
4456,Cu100,cyclobutanone,5,sevennet_omni,60,200,4
4457,Cu100,cyclobutanone,6,sevennet_omni,60,200,4
4458,Cu100,cyclobutanone,1,5m,60,200,4
4459,Cu100,cyclobutanone,2,5m,60,200,4
4460,Cu100,cyclobutanone,3,5m,60,200,4
4461,Cu100,cyclobutanone,4,5m,60,200,4
4462,Cu100,cyclobutanone,5,5m,60,200,4
4463,Cu100,cyclobutanone,6,5m,60,200,4
4464,Cu100,cyclohexanone,1,sevennet_omni,60,200,6
4465,Cu100,cyclohexanone,2,sevennet_omni,60,200,6
4466,Cu100,cyclohexanone,3,sevennet_omni,60,200,6
4467,Cu100,cyclohexanone,4,sevennet_omni,60,200,6
4468,Cu100,cyclohexanone,5,sevennet_omni,60,200,6
4469,Cu100,cyclohexanone,6,sevennet_omni,60,200,6
4470,Cu100,cyclohexanone,1,5m,60,200,6
4471,Cu100,cyclohexanone,2,5m,60,200,6
4472,Cu100,cyclohexanone,3,5m,60,200,6
4473,Cu100,cyclohexanone,4,5m,60,200,6
4474,Cu100,cyclohexanone,5,5m,60,200,6
4475,Cu100,cyclohexanone,6,5m,60,200,6
4476,Cu100,cyclopentanone,1,sevennet_omni,60,200,5
4477,Cu100,cyclopentanone,2,sevennet_omni,60,200,5
4478,Cu100,cyclopentanone,3,sevennet_omni,60,200,5
4479,Cu100,cyclopentanone,4,sevennet_omni,60,200,5
4480,Cu100,cyclopentanone,5,sevennet_omni,60,200,5
4481,Cu100,cyclopentanone,6,sevennet_omni,60,200,5
4482,Cu100,cyclopentanone,1,5m,60,200,5
4483,Cu100,cyclopentanone,2,5m,60,200,5
4484,Cu100,cyclopentanone,3,5m,60,200,5
4485,Cu100,cyclopentanone,4,5m,60,200,5
4486,Cu100,cyclopentanone,5,5m,60,200,5
4487,Cu100,cyclopentanone,6,5m,60,200,5
4488,Cu100,diethyl_ether,1,sevennet_omni,60,200,4
4489,Cu100,diethyl_ether,2,sevennet_omni,60,200,4
4490,Cu100,diethyl_ether,3,sevennet_omni,60,200,4
4491,Cu100,diethyl_ether,4,sevennet_omni,60,200,4
4492,Cu100,diethyl_ether,5,sevennet_omni,60,200,4
4493,Cu100,diethyl_ether,6,sevennet_omni,60,200,4
4494,Cu100,diethyl_ether,1,5m,60,200,4
4495,Cu100,diethyl_ether,2,5m,60,200,4
4496,Cu100,diethyl_ether,3,5m,60,200,4
4497,Cu100,diethyl_ether,4,5m,60,200,4
4498,Cu100,diethyl_ether,5,5m,60,200,4
4499,Cu100,diethyl_ether,6,5m,60,200,4
4500,Cu100,dimethyl_succinate,1,sevennet_omni,60,200,6
4501,Cu100,dimethyl_succinate,2,sevennet_omni,60,200,6
4502,Cu100,dimethyl_succinate,3,sevennet_omni,60,200,6
4503,Cu100,dimethyl_succinate,4,sevennet_omni,60,200,6
4504,Cu100,dimethyl_succinate,5,sevennet_omni,60,200,6
4505,Cu100,dimethyl_succinate,6,sevennet_omni,60,200,6
4506,Cu100,dimethyl_succinate,1,5m,60,200,6
4507,Cu100,dimethyl_succinate,2,5m,60,200,6
4508,Cu100,dimethyl_succinate,3,5m,60,200,6
4509,Cu100,dimethyl_succinate,4,5m,60,200,6
4510,Cu100,dimethyl_succinate,5,5m,60,200,6
4511,Cu100,dimethyl_succinate,6,5m,60,200,6
4512,Cu100,ethanol,1,sevennet_omni,60,200,2
4513,Cu100,ethanol,2,sevennet_omni,60,200,2
4514,Cu100,ethanol,3,sevennet_omni,60,200,2
4515,Cu100,ethanol,1,5m,60,200,2
4516,Cu100,ethanol,2,5m,60,200,2
4517,Cu100,ethanol,3,5m,60,200,2
4518,Cu100,ethyl_acetate,1,sevennet_omni,60,200,4
4519,Cu100,ethyl_acetate,2,sevennet_omni,60,200,4
4520,Cu100,ethyl_acetate,3,sevennet_omni,60,200,4
4521,Cu100,ethyl_acetate,4,sevennet_omni,60,200,4
4522,Cu100,ethyl_acetate,5,sevennet_omni,60,200,4
4523,Cu100,ethyl_acetate,6,sevennet_omni,60,200,4
4524,Cu100,ethyl_acetate,1,5m,60,200,4
4525,Cu100,ethyl_acetate,2,5m,60,200,4
4526,Cu100,ethyl_acetate,3,5m,60,200,4
4527,Cu100,ethyl_acetate,4,5m,60,200,4
4528,Cu100,ethyl_acetate,5,5m,60,200,4
4529,Cu100,ethyl_acetate,6,5m,60,200,4
4530,Cu100,ethylene,1,sevennet_omni,60,200,2
4531,Cu100,ethylene,2,sevennet_omni,60,200,2
4532,Cu100,ethylene,3,sevennet_omni,60,200,2
4533,Cu100,ethylene,1,5m,60,200,2
4534,Cu100,ethylene,2,5m,60,200,2
4535,Cu100,ethylene,3,5m,60,200,2
4536,Cu100,formaldehyde,1,sevennet_omni,60,200,1
4537,Cu100,formaldehyde,2,sevennet_omni,60,200,1
4538,Cu100,formaldehyde,3,sevennet_omni,60,200,1
4539,Cu100,formaldehyde,1,5m,60,200,1
4540,Cu100,formaldehyde,2,5m,60,200,1
4541,Cu100,formaldehyde,3,5m,60,200,1
4542,Cu100,formate,1,sevennet_omni,60,200,1
4543,Cu100,formate,2,sevennet_omni,60,200,1
4544,Cu100,formate,3,sevennet_omni,60,200,1
4545,Cu100,formate,1,5m,60,200,1
4546,Cu100,formate,2,5m,60,200,1
4547,Cu100,formate,3,5m,60,200,1
4548,Cu100,formic_acid,1,sevennet_omni,60,200,1
4549,Cu100,formic_acid,2,sevennet_omni,60,200,1
4550,Cu100,formic_acid,3,sevennet_omni,60,200,1
4551,Cu100,formic_acid,1,5m,60,200,1
4552,Cu100,formic_acid,2,5m,60,200,1
4553,Cu100,formic_acid,3,5m,60,200,1
4554,Cu100,furan,1,sevennet_omni,60,200,4
4555,Cu100,furan,2,sevennet_omni,60,200,4
4556,Cu100,furan,3,sevennet_omni,60,200,4
4557,Cu100,furan,4,sevennet_omni,60,200,4
4558,Cu100,furan,5,sevennet_omni,60,200,4
4559,Cu100,furan,6,sevennet_omni,60,200,4
4560,Cu100,furan,1,5m,60,200,4
4561,Cu100,furan,2,5m,60,200,4
4562,Cu100,furan,3,5m,60,200,4
4563,Cu100,furan,4,5m,60,200,4
4564,Cu100,furan,5,5m,60,200,4
4565,Cu100,furan,6,5m,60,200,4
4566,Cu100,furfural,1,sevennet_omni,60,200,5
4567,Cu100,furfural,2,sevennet_omni,60,200,5
4568,Cu100,furfural,3,sevennet_omni,60,200,5
4569,Cu100,furfural,4,sevennet_omni,60,200,5
4570,Cu100,furfural,5,sevennet_omni,60,200,5
4571,Cu100,furfural,6,sevennet_omni,60,200,5
4572,Cu100,furfural,1,5m,60,200,5
4573,Cu100,furfural,2,5m,60,200,5
4574,Cu100,furfural,3,5m,60,200,5
4575,Cu100,furfural,4,5m,60,200,5
4576,Cu100,furfural,5,5m,60,200,5
4577,Cu100,furfural,6,5m,60,200,5
4578,Cu100,furfuryl_alcohol,1,sevennet_omni,60,200,5
4579,Cu100,furfuryl_alcohol,2,sevennet_omni,60,200,5
4580,Cu100,furfuryl_alcohol,3,sevennet_omni,60,200,5
4581,Cu100,furfuryl_alcohol,4,sevennet_omni,60,200,5
4582,Cu100,furfuryl_alcohol,5,sevennet_omni,60,200,5
4583,Cu100,furfuryl_alcohol,6,sevennet_omni,60,200,5
4584,Cu100,furfuryl_alcohol,1,5m,60,200,5
4585,Cu100,furfuryl_alcohol,2,5m,60,200,5
4586,Cu100,furfuryl_alcohol,3,5m,60,200,5
4587,Cu100,furfuryl_alcohol,4,5m,60,200,5
4588,Cu100,furfuryl_alcohol,5,5m,60,200,5
4589,Cu100,furfuryl_alcohol,6,5m,60,200,5
4590,Cu100,gamma_valerolactone,1,sevennet_omni,60,200,5
4591,Cu100,gamma_valerolactone,2,sevennet_omni,60,200,5
4592,Cu100,gamma_valerolactone,3,sevennet_omni,60,200,5
4593,Cu100,gamma_valerolactone,4,sevennet_omni,60,200,5
4594,Cu100,gamma_valerolactone,5,sevennet_omni,60,200,5
4595,Cu100,gamma_valerolactone,6,sevennet_omni,60,200,5
4596,Cu100,gamma_valerolactone,1,5m,60,200,5
4597,Cu100,gamma_valerolactone,2,5m,60,200,5
4598,Cu100,gamma_valerolactone,3,5m,60,200,5
4599,Cu100,gamma_valerolactone,4,5m,60,200,5
4600,Cu100,gamma_valerolactone,5,5m,60,200,5
4601,Cu100,gamma_valerolactone,6,5m,60,200,5
4602,Cu100,gluconic_acid,1,sevennet_omni,60,200,6
4603,Cu100,gluconic_acid,2,sevennet_omni,60,200,6
4604,Cu100,gluconic_acid,3,sevennet_omni,60,200,6
4605,Cu100,gluconic_acid,4,sevennet_omni,60,200,6
4606,Cu100,gluconic_acid,5,sevennet_omni,60,200,6
4607,Cu100,gluconic_acid,6,sevennet_omni,60,200,6
4608,Cu100,gluconic_acid,1,5m,60,200,6
4609,Cu100,gluconic_acid,2,5m,60,200,6
4610,Cu100,gluconic_acid,3,5m,60,200,6
4611,Cu100,gluconic_acid,4,5m,60,200,6
4612,Cu100,gluconic_acid,5,5m,60,200,6
4613,Cu100,gluconic_acid,6,5m,60,200,6
4614,Cu100,glutaric_acid,1,sevennet_omni,60,200,5
4615,Cu100,glutaric_acid,2,sevennet_omni,60,200,5
4616,Cu100,glutaric_acid,3,sevennet_omni,60,200,5
4617,Cu100,glutaric_acid,4,sevennet_omni,60,200,5
4618,Cu100,glutaric_acid,5,sevennet_omni,60,200,5
4619,Cu100,glutaric_acid,6,sevennet_omni,60,200,5
4620,Cu100,glutaric_acid,1,5m,60,200,5
4621,Cu100,glutaric_acid,2,5m,60,200,5
4622,Cu100,glutaric_acid,3,5m,60,200,5
4623,Cu100,glutaric_acid,4,5m,60,200,5
4624,Cu100,glutaric_acid,5,5m,60,200,5
4625,Cu100,glutaric_acid,6,5m,60,200,5
4626,Cu100,glycolic_acid,1,sevennet_omni,60,200,2
4627,Cu100,glycolic_acid,2,sevennet_omni,60,200,2
4628,Cu100,glycolic_acid,3,sevennet_omni,60,200,2
4629,Cu100,glycolic_acid,1,5m,60,200,2
4630,Cu100,glycolic_acid,2,5m,60,200,2
4631,Cu100,glycolic_acid,3,5m,60,200,2
4632,Cu100,heptane,1,sevennet_omni,60,200,7
4633,Cu100,heptane,2,sevennet_omni,60,200,7
4634,Cu100,heptane,3,sevennet_omni,60,200,7
4635,Cu100,heptane,4,sevennet_omni,60,200,7
4636,Cu100,heptane,5,sevennet_omni,60,200,7
4637,Cu100,heptane,6,sevennet_omni,60,200,7
4638,Cu100,heptane,1,5m,60,200,7
4639,Cu100,heptane,2,5m,60,200,7
4640,Cu100,heptane,3,5m,60,200,7
4641,Cu100,heptane,4,5m,60,200,7
4642,Cu100,heptane,5,5m,60,200,7
4643,Cu100,heptane,6,5m,60,200,7
4644,Cu100,hexanal,1,sevennet_omni,60,200,6
4645,Cu100,hexanal,2,sevennet_omni,60,200,6
4646,Cu100,hexanal,3,sevennet_omni,60,200,6
4647,Cu100,hexanal,4,sevennet_omni,60,200,6
4648,Cu100,hexanal,5,sevennet_omni,60,200,6
4649,Cu100,hexanal,6,sevennet_omni,60,200,6
4650,Cu100,hexanal,1,5m,60,200,6
4651,Cu100,hexanal,2,5m,60,200,6
4652,Cu100,hexanal,3,5m,60,200,6
4653,Cu100,hexanal,4,5m,60,200,6
4654,Cu100,hexanal,5,5m,60,200,6
4655,Cu100,hexanal,6,5m,60,200,6
4656,Cu100,hexane,1,sevennet_omni,60,200,6
4657,Cu100,hexane,2,sevennet_omni,60,200,6
4658,Cu100,hexane,3,sevennet_omni,60,200,6
4659,Cu100,hexane,4,sevennet_omni,60,200,6
4660,Cu100,hexane,5,sevennet_omni,60,200,6
4661,Cu100,hexane,6,sevennet_omni,60,200,6
4662,Cu100,hexane,1,5m,60,200,6
4663,Cu100,hexane,2,5m,60,200,6
4664,Cu100,hexane,3,5m,60,200,6
4665,Cu100,hexane,4,5m,60,200,6
4666,Cu100,hexane,5,5m,60,200,6
4667,Cu100,hexane,6,5m,60,200,6
4668,Cu100,isobutane,1,sevennet_omni,60,200,4
4669,Cu100,isobutane,2,sevennet_omni,60,200,4
4670,Cu100,isobutane,3,sevennet_omni,60,200,4
4671,Cu100,isobutane,4,sevennet_omni,60,200,4
4672,Cu100,isobutane,5,sevennet_omni,60,200,4
4673,Cu100,isobutane,6,sevennet_omni,60,200,4
4674,Cu100,isobutane,1,5m,60,200,4
4675,Cu100,isobutane,2,5m,60,200,4
4676,Cu100,isobutane,3,5m,60,200,4
4677,Cu100,isobutane,4,5m,60,200,4
4678,Cu100,isobutane,5,5m,60,200,4
4679,Cu100,isobutane,6,5m,60,200,4
4680,Cu100,isobutene,1,sevennet_omni,60,200,4
4681,Cu100,isobutene,2,sevennet_omni,60,200,4
4682,Cu100,isobutene,3,sevennet_omni,60,200,4
4683,Cu100,isobutene,4,sevennet_omni,60,200,4
4684,Cu100,isobutene,5,sevennet_omni,60,200,4
4685,Cu100,isobutene,6,sevennet_omni,60,200,4
4686,Cu100,isobutene,1,5m,60,200,4
4687,Cu100,isobutene,2,5m,60,200,4
4688,Cu100,isobutene,3,5m,60,200,4
4689,Cu100,isobutene,4,5m,60,200,4
4690,Cu100,isobutene,5,5m,60,200,4
4691,Cu100,isobutene,6,5m,60,200,4
4692,Cu100,isopentane,1,sevennet_omni,60,200,5
4693,Cu100,isopentane,2,sevennet_omni,60,200,5
4694,Cu100,isopentane,3,sevennet_omni,60,200,5
4695,Cu100,isopentane,4,sevennet_omni,60,200,5
4696,Cu100,isopentane,5,sevennet_omni,60,200,5
4697,Cu100,isopentane,6,sevennet_omni,60,200,5
4698,Cu100,isopentane,1,5m,60,200,5
4699,Cu100,isopentane,2,5m,60,200,5
4700,Cu100,isopentane,3,5m,60,200,5
4701,Cu100,isopentane,4,5m,60,200,5
4702,Cu100,isopentane,5,5m,60,200,5
4703,Cu100,isopentane,6,5m,60,200,5
4704,Cu100,isoprene,1,sevennet_omni,60,200,5
4705,Cu100,isoprene,2,sevennet_omni,60,200,5
4706,Cu100,isoprene,3,sevennet_omni,60,200,5
4707,Cu100,isoprene,4,sevennet_omni,60,200,5
4708,Cu100,isoprene,5,sevennet_omni,60,200,5
4709,Cu100,isoprene,6,sevennet_omni,60,200,5
4710,Cu100,isoprene,1,5m,60,200,5
4711,Cu100,isoprene,2,5m,60,200,5
4712,Cu100,isoprene,3,5m,60,200,5
4713,Cu100,isoprene,4,5m,60,200,5
4714,Cu100,isoprene,5,5m,60,200,5
4715,Cu100,isoprene,6,5m,60,200,5
4716,Cu100,isopropanol,1,sevennet_omni,60,200,3
4717,Cu100,isopropanol,2,sevennet_omni,60,200,3
4718,Cu100,isopropanol,3,sevennet_omni,60,200,3
4719,Cu100,isopropanol,4,sevennet_omni,60,200,3
4720,Cu100,isopropanol,5,sevennet_omni,60,200,3
4721,Cu100,isopropanol,6,sevennet_omni,60,200,3
4722,Cu100,isopropanol,1,5m,60,200,3
4723,Cu100,isopropanol,2,5m,60,200,3
4724,Cu100,isopropanol,3,5m,60,200,3
4725,Cu100,isopropanol,4,5m,60,200,3
4726,Cu100,isopropanol,5,5m,60,200,3
4727,Cu100,isopropanol,6,5m,60,200,3
4728,Cu100,itaconic_acid,1,sevennet_omni,60,200,5
4729,Cu100,itaconic_acid,2,sevennet_omni,60,200,5
4730,Cu100,itaconic_acid,3,sevennet_omni,60,200,5
4731,Cu100,itaconic_acid,4,sevennet_omni,60,200,5
4732,Cu100,itaconic_acid,5,sevennet_omni,60,200,5
4733,Cu100,itaconic_acid,6,sevennet_omni,60,200,5
4734,Cu100,itaconic_acid,1,5m,60,200,5
4735,Cu100,itaconic_acid,2,5m,60,200,5
4736,Cu100,itaconic_acid,3,5m,60,200,5
4737,Cu100,itaconic_acid,4,5m,60,200,5
4738,Cu100,itaconic_acid,5,5m,60,200,5
4739,Cu100,itaconic_acid,6,5m,60,200,5
4740,Cu100,lactic_acid,1,sevennet_omni,60,200,3
4741,Cu100,lactic_acid,2,sevennet_omni,60,200,3
4742,Cu100,lactic_acid,3,sevennet_omni,60,200,3
4743,Cu100,lactic_acid,4,sevennet_omni,60,200,3
4744,Cu100,lactic_acid,5,sevennet_omni,60,200,3
4745,Cu100,lactic_acid,6,sevennet_omni,60,200,3
4746,Cu100,lactic_acid,1,5m,60,200,3
4747,Cu100,lactic_acid,2,5m,60,200,3
4748,Cu100,lactic_acid,3,5m,60,200,3
4749,Cu100,lactic_acid,4,5m,60,200,3
4750,Cu100,lactic_acid,5,5m,60,200,3
4751,Cu100,lactic_acid,6,5m,60,200,3
4752,Cu100,levulinic_acid,1,sevennet_omni,60,200,5
4753,Cu100,levulinic_acid,2,sevennet_omni,60,200,5
4754,Cu100,levulinic_acid,3,sevennet_omni,60,200,5
4755,Cu100,levulinic_acid,4,sevennet_omni,60,200,5
4756,Cu100,levulinic_acid,5,sevennet_omni,60,200,5
4757,Cu100,levulinic_acid,6,sevennet_omni,60,200,5
4758,Cu100,levulinic_acid,1,5m,60,200,5
4759,Cu100,levulinic_acid,2,5m,60,200,5
4760,Cu100,levulinic_acid,3,5m,60,200,5
4761,Cu100,levulinic_acid,4,5m,60,200,5
4762,Cu100,levulinic_acid,5,5m,60,200,5
4763,Cu100,levulinic_acid,6,5m,60,200,5
4764,Cu100,malic_acid,1,sevennet_omni,60,200,4
4765,Cu100,malic_acid,2,sevennet_omni,60,200,4
4766,Cu100,malic_acid,3,sevennet_omni,60,200,4
4767,Cu100,malic_acid,4,sevennet_omni,60,200,4
4768,Cu100,malic_acid,5,sevennet_omni,60,200,4
4769,Cu100,malic_acid,6,sevennet_omni,60,200,4
4770,Cu100,malic_acid,1,5m,60,200,4
4771,Cu100,malic_acid,2,5m,60,200,4
4772,Cu100,malic_acid,3,5m,60,200,4
4773,Cu100,malic_acid,4,5m,60,200,4
4774,Cu100,malic_acid,5,5m,60,200,4
4775,Cu100,malic_acid,6,5m,60,200,4
4776,Cu100,malonic_acid,1,sevennet_omni,60,200,3
4777,Cu100,malonic_acid,2,sevennet_omni,60,200,3
4778,Cu100,malonic_acid,3,sevennet_omni,60,200,3
4779,Cu100,malonic_acid,4,sevennet_omni,60,200,3
4780,Cu100,malonic_acid,5,sevennet_omni,60,200,3
4781,Cu100,malonic_acid,6,sevennet_omni,60,200,3
4782,Cu100,malonic_acid,1,5m,60,200,3
4783,Cu100,malonic_acid,2,5m,60,200,3
4784,Cu100,malonic_acid,3,5m,60,200,3
4785,Cu100,malonic_acid,4,5m,60,200,3
4786,Cu100,malonic_acid,5,5m,60,200,3
4787,Cu100,malonic_acid,6,5m,60,200,3
4788,Cu100,methane,1,sevennet_omni,60,200,1
4789,Cu100,methane,2,sevennet_omni,60,200,1
4790,Cu100,methane,3,sevennet_omni,60,200,1
4791,Cu100,methane,1,5m,60,200,1
4792,Cu100,methane,2,5m,60,200,1
4793,Cu100,methane,3,5m,60,200,1
4794,Cu100,methanol,1,sevennet_omni,60,200,1
4795,Cu100,methanol,2,sevennet_omni,60,200,1
4796,Cu100,methanol,3,sevennet_omni,60,200,1
4797,Cu100,methanol,1,5m,60,200,1
4798,Cu100,methanol,2,5m,60,200,1
4799,Cu100,methanol,3,5m,60,200,1
4800,Cu100,methylethylketone,1,sevennet_omni,60,200,4
4801,Cu100,methylethylketone,2,sevennet_omni,60,200,4
4802,Cu100,methylethylketone,3,sevennet_omni,60,200,4
4803,Cu100,methylethylketone,4,sevennet_omni,60,200,4
4804,Cu100,methylethylketone,5,sevennet_omni,60,200,4
4805,Cu100,methylethylketone,6,sevennet_omni,60,200,4
4806,Cu100,methylethylketone,1,5m,60,200,4
4807,Cu100,methylethylketone,2,5m,60,200,4
4808,Cu100,methylethylketone,3,5m,60,200,4
4809,Cu100,methylethylketone,4,5m,60,200,4
4810,Cu100,methylethylketone,5,5m,60,200,4
4811,Cu100,methylethylketone,6,5m,60,200,4
4812,Cu100,methylmethacrylate,1,sevennet_omni,60,200,5
4813,Cu100,methylmethacrylate,2,sevennet_omni,60,200,5
4814,Cu100,methylmethacrylate,3,sevennet_omni,60,200,5
4815,Cu100,methylmethacrylate,4,sevennet_omni,60,200,5
4816,Cu100,methylmethacrylate,5,sevennet_omni,60,200,5
4817,Cu100,methylmethacrylate,6,sevennet_omni,60,200,5
4818,Cu100,methylmethacrylate,1,5m,60,200,5
4819,Cu100,methylmethacrylate,2,5m,60,200,5
4820,Cu100,methylmethacrylate,3,5m,60,200,5
4821,Cu100,methylmethacrylate,4,5m,60,200,5
4822,Cu100,methylmethacrylate,5,5m,60,200,5
4823,Cu100,methylmethacrylate,6,5m,60,200,5
4824,Cu100,naphthalene,1,sevennet_omni,60,200,10
4825,Cu100,naphthalene,2,sevennet_omni,60,200,10
4826,Cu100,naphthalene,3,sevennet_omni,60,200,10
4827,Cu100,naphthalene,4,sevennet_omni,60,200,10
4828,Cu100,naphthalene,5,sevennet_omni,60,200,10
4829,Cu100,naphthalene,6,sevennet_omni,60,200,10
4830,Cu100,naphthalene,1,5m,60,200,10
4831,Cu100,naphthalene,2,5m,60,200,10
4832,Cu100,naphthalene,3,5m,60,200,10
4833,Cu100,naphthalene,4,5m,60,200,10
4834,Cu100,naphthalene,5,5m,60,200,10
4835,Cu100,naphthalene,6,5m,60,200,10
4836,Cu100,octane,1,sevennet_omni,60,200,8
4837,Cu100,octane,2,sevennet_omni,60,200,8
4838,Cu100,octane,3,sevennet_omni,60,200,8
4839,Cu100,octane,4,sevennet_omni,60,200,8
4840,Cu100,octane,5,sevennet_omni,60,200,8
4841,Cu100,octane,6,sevennet_omni,60,200,8
4842,Cu100,octane,1,5m,60,200,8
4843,Cu100,octane,2,5m,60,200,8
4844,Cu100,octane,3,5m,60,200,8
4845,Cu100,octane,4,5m,60,200,8
4846,Cu100,octane,5,5m,60,200,8
4847,Cu100,octane,6,5m,60,200,8
4848,Cu100,oxalic_acid,1,sevennet_omni,60,200,2
4849,Cu100,oxalic_acid,2,sevennet_omni,60,200,2
4850,Cu100,oxalic_acid,3,sevennet_omni,60,200,2
4851,Cu100,oxalic_acid,1,5m,60,200,2
4852,Cu100,oxalic_acid,2,5m,60,200,2
4853,Cu100,oxalic_acid,3,5m,60,200,2
4854,Cu100,pentane,1,sevennet_omni,60,200,5
4855,Cu100,pentane,2,sevennet_omni,60,200,5
4856,Cu100,pentane,3,sevennet_omni,60,200,5
4857,Cu100,pentane,4,sevennet_omni,60,200,5
4858,Cu100,pentane,5,sevennet_omni,60,200,5
4859,Cu100,pentane,6,sevennet_omni,60,200,5
4860,Cu100,pentane,1,5m,60,200,5
4861,Cu100,pentane,2,5m,60,200,5
4862,Cu100,pentane,3,5m,60,200,5
4863,Cu100,pentane,4,5m,60,200,5
4864,Cu100,pentane,5,5m,60,200,5
4865,Cu100,pentane,6,5m,60,200,5
4866,Cu100,pentanol,1,sevennet_omni,60,200,5
4867,Cu100,pentanol,2,sevennet_omni,60,200,5
4868,Cu100,pentanol,3,sevennet_omni,60,200,5
4869,Cu100,pentanol,4,sevennet_omni,60,200,5
4870,Cu100,pentanol,5,sevennet_omni,60,200,5
4871,Cu100,pentanol,6,sevennet_omni,60,200,5
4872,Cu100,pentanol,1,5m,60,200,5
4873,Cu100,pentanol,2,5m,60,200,5
4874,Cu100,pentanol,3,5m,60,200,5
4875,Cu100,pentanol,4,5m,60,200,5
4876,Cu100,pentanol,5,5m,60,200,5
4877,Cu100,pentanol,6,5m,60,200,5
4878,Cu100,phenol,1,sevennet_omni,60,200,6
4879,Cu100,phenol,2,sevennet_omni,60,200,6
4880,Cu100,phenol,3,sevennet_omni,60,200,6
4881,Cu100,phenol,4,sevennet_omni,60,200,6
4882,Cu100,phenol,5,sevennet_omni,60,200,6
4883,Cu100,phenol,6,sevennet_omni,60,200,6
4884,Cu100,phenol,1,5m,60,200,6
4885,Cu100,phenol,2,5m,60,200,6
4886,Cu100,phenol,3,5m,60,200,6
4887,Cu100,phenol,4,5m,60,200,6
4888,Cu100,phenol,5,5m,60,200,6
4889,Cu100,phenol,6,5m,60,200,6
4890,Cu100,propanal,1,sevennet_omni,60,200,3
4891,Cu100,propanal,2,sevennet_omni,60,200,3
4892,Cu100,propanal,3,sevennet_omni,60,200,3
4893,Cu100,propanal,4,sevennet_omni,60,200,3
4894,Cu100,propanal,5,sevennet_omni,60,200,3
4895,Cu100,propanal,6,sevennet_omni,60,200,3
4896,Cu100,propanal,1,5m,60,200,3
4897,Cu100,propanal,2,5m,60,200,3
4898,Cu100,propanal,3,5m,60,200,3
4899,Cu100,propanal,4,5m,60,200,3
4900,Cu100,propanal,5,5m,60,200,3
4901,Cu100,propanal,6,5m,60,200,3
4902,Cu100,propene,1,sevennet_omni,60,200,3
4903,Cu100,propene,2,sevennet_omni,60,200,3
4904,Cu100,propene,3,sevennet_omni,60,200,3
4905,Cu100,propene,4,sevennet_omni,60,200,3
4906,Cu100,propene,5,sevennet_omni,60,200,3
4907,Cu100,propene,6,sevennet_omni,60,200,3
4908,Cu100,propene,1,5m,60,200,3
4909,Cu100,propene,2,5m,60,200,3
4910,Cu100,propene,3,5m,60,200,3
4911,Cu100,propene,4,5m,60,200,3
4912,Cu100,propene,5,5m,60,200,3
4913,Cu100,propene,6,5m,60,200,3
4914,Cu100,propionic_acid,1,sevennet_omni,60,200,3
4915,Cu100,propionic_acid,2,sevennet_omni,60,200,3
4916,Cu100,propionic_acid,3,sevennet_omni,60,200,3
4917,Cu100,propionic_acid,4,sevennet_omni,60,200,3
4918,Cu100,propionic_acid,5,sevennet_omni,60,200,3
4919,Cu100,propionic_acid,6,sevennet_omni,60,200,3
4920,Cu100,propionic_acid,1,5m,60,200,3
4921,Cu100,propionic_acid,2,5m,60,200,3
4922,Cu100,propionic_acid,3,5m,60,200,3
4923,Cu100,propionic_acid,4,5m,60,200,3
4924,Cu100,propionic_acid,5,5m,60,200,3
